機台編號,發生時間,時間區間(分),運轉狀態,運轉狀態群組,生產狀態,工號,累積生產數,生產數,巡機員,異常訊息
PA18,2016/11/14 14:26,7.02,異常,異常,生產,U160708,16758,0,121,無料異常
PA18,2016/11/14 14:33,11.02,自動運轉中,生產,生產,U160708,16758,79,121,
PA18,2016/11/14 14:44,1.5,異常,異常,生產,U160708,16837,0,121,無料異常
PA18,2016/11/14 14:45,4.5,自動運轉中,生產,生產,U160708,16837,30,121,
PA18,2016/11/14 14:50,1.67,異常,異常,生產,U160708,16867,0,121,無料異常
PA18,2016/11/14 14:52,8.02,自動運轉中,生產,生產,U160708,16867,55,121,
PA18,2016/11/14 15:00,0.5,異常,異常,生產,U160708,16922,0,121,傳動軸前端異常
PA18,2016/11/14 15:00,3,自動運轉中,生產,生產,U160708,16922,20,121,
PA18,2016/11/14 15:03,1.83,異常,異常,生產,U160708,16942,2,121,無料異常
PA18,2016/11/14 15:05,5.33,自動運轉中,生產,生產,U160708,16944,39,121,
PA18,2016/11/14 15:10,0.33,異常,異常,生產,U160708,16983,0,121,無料異常
PA18,2016/11/14 15:11,0.35,自動運轉中,生產,生產,U160708,16983,0,121,
PA18,2016/11/14 15:11,2,異常,異常,生產,U160708,16983,0,121,推料異常
PA18,2016/11/14 15:13,7.83,自動運轉中,生產,生產,U160708,16983,55,121,
PA18,2016/11/14 15:21,2.17,異常,異常,生產,U160708,17038,1,121,無料異常
PA18,2016/11/14 15:23,9.68,自動運轉中,生產,生產,U160708,17039,69,121,
PA18,2016/11/14 15:33,0.67,異常,異常,生產,U160708,17108,0,121,無料異常
PA18,2016/11/14 15:33,22.37,自動運轉中,生產,生產,U160708,17108,161,121,
PA18,2016/11/14 15:56,6.17,異常,異常,生產,U160708,17269,0,121,無料異常
PA18,2016/11/14 16:02,14.68,自動運轉中,生產,生產,U160708,17269,105,121,
PA18,2016/11/14 16:17,1.33,異常,異常,生產,U160708,17374,0,121,無料異常
PA18,2016/11/14 16:18,3.17,自動運轉中,生產,生產,U160708,17374,21,121,
PA18,2016/11/14 16:21,4.68,異常,異常,生產,U160708,17395,0,121,無料異常
PA18,2016/11/14 16:26,3.17,自動運轉中,生產,生產,U160708,17395,22,121,
PA18,2016/11/14 16:29,3.67,異常,異常,生產,U160708,17417,0,121,無料異常
PA18,2016/11/14 16:33,3.83,自動運轉中,生產,生產,U160708,17417,27,121,
PA18,2016/11/14 16:36,6.85,異常,異常,生產,U160708,17444,0,121,無料異常
PA18,2016/11/14 16:43,11.02,自動運轉中,生產,生產,U160708,17444,78,121,
PA18,2016/11/14 16:54,2.17,異常,異常,生產,U160708,17522,2,121,傳動軸前端異常
PA18,2016/11/14 16:56,2.33,自動運轉中,生產,生產,U160708,17524,16,121,
PA18,2016/11/14 16:59,874.4,自動RDY,關機,關機,U160708,17540,0,121,
PA18,2016/11/15 07:33,1,自動RDY,開機準備,生產,U160708,17540,0,121,
PA18,2016/11/15 07:34,2.83,自動運轉中,生產,生產,U160708,17540,18,121,
PA18,2016/11/15 07:37,2.18,異常,異常,生產,U160708,17558,1,121,傳動軸前端異常
PA18,2016/11/15 07:39,8.5,自動運轉中,生產,生產,U160708,17559,61,121,
PA18,2016/11/15 07:48,3,異常,異常,生產,U160708,17620,2,121,無料異常
PA18,2016/11/15 07:51,2.02,自動運轉中,生產,生產,U160708,17622,13,121,
PA18,2016/11/15 07:53,5,異常,異常,生產,U160708,17635,0,121,工件長NG
PA18,2016/11/15 07:58,2.33,自動運轉中,生產,生產,U160708,17635,15,121,
PA18,2016/11/15 08:00,1.33,異常,異常,生產,U160708,17650,0,121,傳動軸前端異常
PA18,2016/11/15 08:01,4.33,自動運轉中,生產,生產,U160708,17650,32,121,
PA18,2016/11/15 08:06,1.67,異常,異常,生產,U160708,17682,0,121,無料異常
PA18,2016/11/15 08:07,4.68,自動運轉中,生產,生產,U160708,17682,33,121,
PA18,2016/11/15 08:12,3.67,異常,異常,生產,U160708,17715,0,121,無料異常
PA18,2016/11/15 08:16,0.83,自動運轉中,生產,生產,U160708,17715,1,121,
PA18,2016/11/15 08:17,2.5,異常,異常,生產,U160708,17716,1,121,工件長NG
PA18,2016/11/15 08:19,4.35,自動運轉中,生產,生產,U160708,17717,29,121,
PA18,2016/11/15 08:23,5.67,異常,異常,生產,U160708,17746,0,121,無料異常
PA18,2016/11/15 08:29,12.02,自動運轉中,生產,生產,U160708,17746,87,121,
PA18,2016/11/15 08:41,4.5,異常,異常,生產,U160708,17833,0,121,無料異常
PA18,2016/11/15 08:46,2.33,自動運轉中,生產,生產,U160708,17833,16,121,
PA18,2016/11/15 08:48,1.5,異常,異常,生產,U160708,17849,0,121,無料異常
PA18,2016/11/15 08:49,3.18,自動運轉中,生產,生產,U160708,17849,23,121,
PA18,2016/11/15 08:53,1.83,異常,異常,生產,U160708,17872,1,121,無料異常
PA18,2016/11/15 08:54,3.5,自動運轉中,生產,生產,U160708,17873,21,121,
PA18,2016/11/15 08:58,5.17,異常,異常,生產,U160708,17894,0,121,無料異常
PA18,2016/11/15 09:03,0.17,自動運轉中,生產,生產,U160708,17894,0,121,
PA18,2016/11/15 09:03,0.33,異常,異常,生產,U160708,17894,0,121,無料異常
PA18,2016/11/15 09:04,7.35,自動運轉中,生產,生產,U160708,17894,52,121,
PA18,2016/11/15 09:11,3.83,異常,異常,生產,U160708,17946,0,121,無料異常
PA18,2016/11/15 09:15,10.52,自動運轉中,生產,生產,U160708,17946,75,121,
PA18,2016/11/15 09:25,2.33,異常,異常,生產,U160708,18021,0,121,工件長NG
PA18,2016/11/15 09:28,44.55,自動運轉中,生產,生產,U160708,18021,323,121,
PA18,2016/11/15 10:12,0.5,異常,異常,生產,U160708,18344,0,121,工件長NG
PA18,2016/11/15 10:13,12.85,自動運轉中,生產,生產,U160708,18344,92,121,
PA18,2016/11/15 10:26,3.17,異常,異常,生產,U160708,18436,0,121,無料異常
PA18,2016/11/15 10:29,0.5,自動運轉中,生產,生產,U160708,18436,3,121,
PA18,2016/11/15 10:29,1.5,異常,異常,生產,U160708,18439,1,121,無料異常
PA18,2016/11/15 10:31,20.2,自動運轉中,生產,生產,U160708,18440,147,121,
PA18,2016/11/15 10:51,5.17,異常,異常,生產,U160708,18587,0,121,無料異常
PA18,2016/11/15 10:56,2.33,自動運轉中,生產,生產,U160708,18587,15,121,
PA18,2016/11/15 10:58,2.18,異常,異常,生產,U160708,18602,2,121,無料異常
PA18,2016/11/15 11:01,27.2,自動運轉中,生產,生產,U160708,18604,196,121,
PA18,2016/11/15 11:28,1.75,自動RDY,關機準備,生產,U160708,18800,0,121,
PA18,2016/11/15 11:30,57.77,斷線,關機,生產,U160708,18800,0,121,
PA18,2016/11/15 12:27,2.33,自動RDY,開機準備,生產,U160708,18800,0,121,
PA18,2016/11/15 12:30,9.85,自動運轉中,生產,生產,U160708,18800,71,121,
PA18,2016/11/15 12:40,2.67,異常,異常,生產,U160708,18871,2,121,傳動軸前端異常
PA18,2016/11/15 12:42,1.33,自動運轉中,生產,生產,U160708,18873,8,121,
PA18,2016/11/15 12:44,2.35,異常,異常,生產,U160708,18881,1,121,傳動軸前端異常
PA18,2016/11/15 12:46,2.83,自動運轉中,生產,生產,U160708,18882,19,121,
PA18,2016/11/15 12:49,0.83,異常,異常,生產,U160708,18901,1,121,傳動軸前端異常
PA18,2016/11/15 12:50,1.33,自動運轉中,生產,生產,U160708,18902,9,121,
PA18,2016/11/15 12:51,3.17,異常,異常,生產,U160708,18911,1,121,傳動軸前端異常
PA18,2016/11/15 12:54,7.18,自動運轉中,生產,生產,U160708,18912,51,121,
PA18,2016/11/15 13:01,6,異常,異常,生產,U160708,18963,0,121,無料異常
PA18,2016/11/15 13:07,7.18,自動運轉中,生產,生產,U160708,18963,51,121,
PA18,2016/11/15 13:14,0.5,異常,異常,生產,U160708,19014,0,121,工件長NG
PA18,2016/11/15 13:15,2.83,自動運轉中,生產,生產,U160708,19014,20,121,
PA18,2016/11/15 13:18,2.33,異常,異常,生產,U160708,19034,0,121,工件長NG
PA18,2016/11/15 13:20,16.35,自動運轉中,生產,生產,U160708,19034,118,121,
PA18,2016/11/15 13:36,0.5,異常,異常,生產,U160708,19152,2,121,不明原因
PA18,2016/11/15 13:37,0.17,自動運轉中,生產,生產,U160708,19154,0,121,
PA18,2016/11/15 13:37,0.5,異常,異常,生產,U160708,19154,0,121,工件長NG
PA18,2016/11/15 13:38,20.7,自動運轉中,生產,生產,U160708,19154,150,121,
PA18,2016/11/15 13:58,0.33,異常,異常,生產,U160708,19304,2,121,
PA18,2016/11/15 13:59,1.33,自動運轉中,生產,生產,U160708,19306,9,121,
PA18,2016/11/15 14:00,2.5,異常,異常,生產,U160708,19315,0,121,無料異常
PA18,2016/11/15 14:02,7.17,自動運轉中,生產,生產,U160708,19315,50,121,
PA18,2016/11/15 14:10,1.33,異常,異常,生產,U160708,19365,0,121,工件長NG
PA18,2016/11/15 14:11,40.05,自動運轉中,生產,生產,U160708,19365,291,121,
PA18,2016/11/15 14:51,1,異常,異常,生產,U160708,19656,0,121,無料異常
PA18,2016/11/15 14:52,6.52,自動運轉中,生產,生產,U160708,19656,47,121,
PA18,2016/11/15 14:59,0.33,異常,異常,生產,U160708,19703,2,121,工件長NG
PA18,2016/11/15 14:59,6.5,自動運轉中,生產,生產,U160708,19705,46,121,
PA18,2016/11/15 15:05,0.5,異常,異常,生產,U160708,19751,0,121,無料異常
PA18,2016/11/15 15:06,4.17,自動運轉中,生產,生產,U160708,19751,30,121,
PA18,2016/11/15 15:10,1.85,異常,異常,生產,U160708,19781,0,121,傳動軸前端異常
PA18,2016/11/15 15:12,0.5,自動運轉中,生產,生產,U160708,19781,4,121,
PA18,2016/11/15 15:12,1.67,自動RDY,異常,生產,U160708,19785,0,121,不明原因
PA18,2016/11/15 15:14,8,自動運轉中,生產,生產,U160708,19785,58,121,
PA18,2016/11/15 15:22,3.18,異常,異常,生產,U160708,19843,2,121,無料異常
PA18,2016/11/15 15:25,11,自動運轉中,生產,生產,U160708,19845,77,121,
PA18,2016/11/15 15:36,1.33,異常,異常,生產,U160708,19922,2,121,傳動軸前端異常
PA18,2016/11/15 15:38,8.02,自動運轉中,生產,生產,U160708,19924,57,121,
PA18,2016/11/15 15:46,3.5,異常,異常,生產,U160708,19981,1,121,工件長NG
PA18,2016/11/15 15:49,6.18,自動運轉中,生產,生產,U160708,19982,45,121,
PA18,2016/11/15 15:55,4.17,異常,異常,生產,U160708,20027,1,121,無料異常
PA18,2016/11/15 15:59,38.22,自動運轉中,生產,生產,U160708,20028,275,121,
PA18,2016/11/15 16:38,0.83,異常,異常,生產,U160708,20303,1,121,工件長NG
PA18,2016/11/15 16:38,6.5,自動運轉中,生產,生產,U160708,20304,47,121,
PA18,2016/11/15 16:45,2.67,異常,異常,生產,U160708,20351,1,121,工件短NG
PA18,2016/11/15 16:48,4.68,自動運轉中,生產,生產,U160708,20352,32,121,
PA18,2016/11/15 16:52,3,異常,異常,生產,U160708,20384,0,121,工件長NG
PA18,2016/11/15 16:55,155.52,異常,調機,調機,U160708,20384,1,121,
PA18,2016/11/15 19:31,0.83,自動運轉中,生產,調機,U160708,20385,5,121,
PA18,2016/11/15 19:32,10.43,自動RDY,關機準備,生產,U160708,20390,0,121,
PA18,2016/11/15 19:42,,斷線,關機,生產,U160708,20390,,121,
PA19,2016/11/1 07:13,0.17,斷線,關機,生產,U160905,58521,0,121,
PA19,2016/11/1 07:13,27.53,運轉停止,開機準備,生產,U160905,58521,0,121,
PA19,2016/11/1 07:41,34.2,自動運轉中,生產,生產,U160905,58521,266,121,
PA19,2016/11/1 08:15,3.17,異常,異常,生產,U160905,58787,0,121,無料異常
PA19,2016/11/1 08:18,1.83,自動運轉中,生產,生產,U160905,58787,14,121,
PA19,2016/11/1 08:20,4.68,異常,異常,生產,U160905,58801,0,121,無料異常
PA19,2016/11/1 08:25,0.83,自動運轉中,生產,生產,U160905,58801,5,121,
PA19,2016/11/1 08:26,1.83,異常,異常,生產,U160905,58806,0,121,推料異常
PA19,2016/11/1 08:28,23.03,自動運轉中,生產,生產,U160905,58806,178,121,
PA19,2016/11/1 08:51,1,異常,異常,生產,U160905,58984,0,121,無料異常
PA19,2016/11/1 08:52,55.55,自動運轉中,生產,生產,U160905,58984,431,121,
PA19,2016/11/1 09:47,46.73,自動RDY,異常,生產,U160905,59415,6,121,不明原因
PA19,2016/11/1 10:34,0.67,自動運轉中,生產,生產,U160905,59421,4,121,
PA19,2016/11/1 10:35,0.17,自動RDY,異常,生產,U160905,59425,0,121,
PA19,2016/11/1 10:35,53.4,自動運轉中,生產,生產,U160905,59425,376,121,
PA19,2016/11/1 11:28,0.92,自動空沖RDY,關機準備,生產,U160905,59801,0,121,
PA19,2016/11/1 11:29,57.02,斷線,關機,生產,U160905,59801,0,121,
PA19,2016/11/1 12:26,4.67,運轉停止,開機準備,生產,U160905,59801,0,121,
PA19,2016/11/1 12:31,38.22,自動運轉中,生產,生產,U160905,59801,269,121,
PA19,2016/11/1 13:09,1,自動RDY,異常,生產,U160905,60070,0,121,無料異常
PA19,2016/11/1 13:10,71.92,自動運轉中,生產,生產,U160905,60070,503,121,
PA19,2016/11/1 14:22,1.17,異常,異常,生產,U160905,60573,0,121,無料異常
PA19,2016/11/1 14:23,73.92,自動運轉中,生產,生產,U160905,60573,515,121,
PA19,2016/11/1 15:37,2.33,異常,異常,生產,U160905,61088,0,121,無料異常
PA19,2016/11/1 15:39,77.6,自動運轉中,生產,生產,U160905,61088,541,121,
PA19,2016/11/1 16:57,0.67,異常,異常,生產,U160905,61629,0,121,無料異常
PA19,2016/11/1 16:58,2.33,自動運轉中,生產,生產,U160905,61629,16,121,
PA19,2016/11/1 17:00,120.9,自動空沖RDY,關機準備,生產,U160905,61645,0,121,
PA19,2016/11/1 19:01,737.23,斷線,關機,生產,U160905,61645,0,121,
PA19,2016/11/2 07:18,23.87,運轉停止,開機準備,生產,U160905,61645,0,121,
PA19,2016/11/2 07:42,89.93,自動運轉中,生產,生產,U160905,61645,628,121,
PA19,2016/11/2 09:12,2.17,異常,異常,生產,U160905,62273,1,121,無料異常
PA19,2016/11/2 09:14,62.25,自動運轉中,生產,生產,U160905,62274,433,121,
PA19,2016/11/2 10:16,3.83,異常,異常,生產,U160905,62707,0,121,工件長NG
PA19,2016/11/2 10:20,66.73,自動運轉中,生產,生產,U160905,62707,465,121,
PA19,2016/11/2 11:27,2.75,異常,關機準備,生產,U160905,63172,0,121,
PA19,2016/11/2 11:30,56.43,斷線,關機,生產,U160905,63172,0,121,
PA19,2016/11/2 12:26,4.52,運轉停止,開機準備,生產,U160905,63172,0,121,
PA19,2016/11/2 12:30,50.22,自動運轉中,生產,生產,U160905,63172,350,121,
PA19,2016/11/2 13:21,2,異常,異常,生產,U160905,63522,0,121,無料異常
PA19,2016/11/2 13:23,18.7,自動運轉中,生產,生產,U160905,63522,128,121,
PA19,2016/11/2 13:41,1.33,異常,異常,生產,U160905,63650,0,121,無料異常
PA19,2016/11/2 13:43,16.35,自動運轉中,生產,生產,U160905,63650,113,121,
PA19,2016/11/2 13:59,10.52,異常,異常,生產,U160905,63763,0,121,工件短NG
PA19,2016/11/2 14:10,169.85,自動運轉中,生產,生產,U160905,63763,1184,121,
PA19,2016/11/2 16:59,124.73,自動空沖RDY,關機準備,生產,U160905,64947,0,121,
PA19,2016/11/2 19:04,735.05,斷線,關機,生產,U160905,64947,0,121,
PA19,2016/11/3 07:19,14.02,運轉停止,開機準備,生產,U160905,64947,0,121,
PA19,2016/11/3 07:33,9.17,自動運轉中,生產,生產,U160905,64947,63,121,
PA19,2016/11/3 07:42,4.18,異常,異常,生產,U160905,65010,0,121,無料異常
PA19,2016/11/3 07:47,16.35,自動運轉中,生產,生產,U160905,65010,111,121,
PA19,2016/11/3 08:03,3,異常,異常,生產,U160905,65121,0,121,無料異常
PA19,2016/11/3 08:06,93.78,自動運轉中,生產,生產,U160905,65121,653,121,
PA19,2016/11/3 09:40,0.17,自動空沖RDY,異常,生產,U160905,65774,0,121,
PA19,2016/11/3 09:40,43.88,自動空沖RDY,調機,調機,U160905,65774,2,121,
PA19,2016/11/3 10:24,0.17,自動RDY,異常,生產,U160905,65776,0,121,
PA19,2016/11/3 10:24,63.9,自動運轉中,生產,生產,U160905,65776,447,121,
PA19,2016/11/3 11:28,0.17,自動RDY,異常,生產,U160905,66223,1,121,
PA19,2016/11/3 11:28,0.5,自動運轉中,生產,生產,U160905,66224,3,121,
PA19,2016/11/3 11:28,0.92,自動RDY,關機準備,生產,U160905,66227,1,121,
PA19,2016/11/3 11:29,57.52,斷線,關機,生產,U160905,66228,0,121,
PA19,2016/11/3 12:27,2.67,運轉停止,開機準備,生產,U160905,66228,0,121,
PA19,2016/11/3 12:30,233.27,自動運轉中,生產,生產,U160905,66228,1628,121,
PA19,2016/11/3 16:23,1.83,異常,異常,生產,U160905,67856,1,121,推料異常
PA19,2016/11/3 16:25,34.03,自動運轉中,生產,生產,U160905,67857,236,121,
PA19,2016/11/3 16:59,162.1,自動RDY,關機準備,生產,U160905,68093,0,121,
PA19,2016/11/3 19:41,700.5,斷線,關機,生產,U160905,68093,0,121,
PA19,2016/11/4 07:21,13.35,運轉停止,開機準備,生產,U160905,68093,0,121,
PA19,2016/11/4 07:35,74.25,自動運轉中,生產,生產,U160905,68093,519,121,
PA19,2016/11/4 08:49,3,異常,異常,生產,U160905,68612,0,121,工件長NG
PA19,2016/11/4 08:52,0.17,自動運轉中,生產,生產,U160905,68612,1,121,
PA19,2016/11/4 08:52,2.33,異常,異常,生產,U160905,68613,1,121,工件長NG
PA19,2016/11/4 08:54,97.12,自動運轉中,生產,生產,U160905,68614,676,121,
PA19,2016/11/4 10:32,1.5,自動空沖RDY,異常,生產,U160905,69290,0,121,不明原因
PA19,2016/11/4 10:33,25.7,自動空沖RDY,調機,調機,U160905,69290,2,121,
PA19,2016/11/4 10:59,28.37,自動運轉中,生產,調機,U160905,69292,191,121,
PA19,2016/11/4 11:27,1.92,異常,關機準備,生產,U160905,69483,0,121,
PA19,2016/11/4 11:29,56.5,斷線,關機,生產,U160905,69483,0,121,
PA19,2016/11/4 12:26,4.5,異常,開機準備,生產,U160905,69483,0,121,
PA19,2016/11/4 12:30,41.22,自動運轉中,生產,生產,U160905,69483,289,121,
PA19,2016/11/4 13:11,1.67,異常,異常,生產,U160905,69772,0,121,無料異常
PA19,2016/11/4 13:13,114.32,自動運轉中,生產,生產,U160905,69772,797,121,
PA19,2016/11/4 15:07,0.83,異常,異常,生產,U160905,70569,0,121,工件長NG
PA19,2016/11/4 15:08,0.17,自動運轉中,生產,生產,U160905,70569,1,121,
PA19,2016/11/4 15:08,0.33,異常,異常,生產,U160905,70570,1,121,工件長NG
PA19,2016/11/4 15:09,0.17,自動運轉中,生產,生產,U160905,70571,0,121,
PA19,2016/11/4 15:09,0.67,自動RDY,異常,生產,U160905,70571,1,121,不明原因
PA19,2016/11/4 15:09,0.5,自動運轉中,生產,生產,U160905,70572,3,121,
PA19,2016/11/4 15:10,0.67,異常,異常,生產,U160905,70575,0,121,工件長NG
PA19,2016/11/4 15:11,38.2,自動運轉中,生產,生產,U160905,70575,267,121,
PA19,2016/11/4 15:49,1.35,自動空沖RDY,異常,生產,U160905,70842,0,121,不明原因
PA19,2016/11/4 15:50,60.73,自動運轉中,生產,生產,U160905,70842,424,121,
PA19,2016/11/4 16:51,9.75,自動空沖RDY,關機準備,生產,U160905,71266,0,121,
PA19,2016/11/4 17:01,3737.83,斷線,關機,生產,U160905,71266,0,121,
PA19,2016/11/7 07:18,17.37,運轉停止,開機準備,生產,U160905,71266,0,121,
PA19,2016/11/7 07:36,2.67,自動運轉中,生產,生產,U160905,71266,17,121,
PA19,2016/11/7 07:38,0.17,異常,異常,生產,U160905,71283,1,121,無料異常
PA19,2016/11/7 07:39,115.63,自動運轉中,生產,生產,U160905,71284,806,121,
PA19,2016/11/7 09:34,2.33,異常,異常,生產,U160905,72090,1,121,送料X軸異常
PA19,2016/11/7 09:37,42.22,自動運轉中,生產,生產,U160905,72091,293,121,
PA19,2016/11/7 10:19,1.33,異常,異常,生產,U160905,72384,0,121,無料異常
PA19,2016/11/7 10:20,61.92,自動運轉中,生產,生產,U160905,72384,434,121,
PA19,2016/11/7 11:22,0.33,異常,異常,生產,U160905,72818,0,121,無料異常
PA19,2016/11/7 11:22,0.83,自動運轉中,生產,生產,U160905,72818,5,121,
PA19,2016/11/7 11:23,1.5,異常,異常,生產,U160905,72823,1,121,工件長NG
PA19,2016/11/7 11:25,2.33,自動運轉中,生產,生產,U160905,72824,16,121,
PA19,2016/11/7 11:27,4.25,自動空沖RDY,關機準備,生產,U160905,72840,0,121,
PA19,2016/11/7 11:31,54.6,斷線,關機,生產,U160905,72840,0,121,
PA19,2016/11/7 12:26,3.67,運轉停止,開機準備,生產,U160905,72840,0,121,
PA19,2016/11/7 12:30,70.08,自動運轉中,生產,生產,U160905,72840,493,121,
PA19,2016/11/7 13:40,1.33,異常,異常,生產,U160905,73333,0,121,無料異常
PA19,2016/11/7 13:41,84.27,自動運轉中,生產,生產,U160905,73333,592,121,
PA19,2016/11/7 15:05,1.85,異常,異常,生產,U160905,73925,1,121,無料異常
PA19,2016/11/7 15:07,111.45,自動運轉中,生產,生產,U160905,73926,785,121,
PA19,2016/11/7 16:59,121.23,自動空沖RDY,關機準備,生產,U160905,74711,1,121,
PA19,2016/11/7 19:00,738.23,斷線,關機,生產,U160905,74712,0,121,
PA19,2016/11/8 07:18,28.03,運轉停止,開機準備,生產,U160905,74712,0,121,
PA19,2016/11/8 07:46,10.68,自動運轉中,生產,生產,U160905,74712,75,121,
PA19,2016/11/8 07:57,72.6,自動空沖RDY,調機,調機,U160905,74787,5,121,
